seq_no,instn_code,instn_name,instn_srvc_type_cde,instn_srvc_type,instn_blk_hse_no,instn_street_name,instn_flr_no,instn_unit_no,instn_bldg_name,instn_pc,instn_ofc_no,instn_email,ap_user_name
2001000512,SA0160,LITTLE SEEDS @ THE SALVATION ARMY,CC,Childcare Centre,610.0,ANG MO KIO AVENUE 4,1.0,1227.0,,560610,64524862.0,lianchoon@littleseeds.edu.sg,
2001000516,SA0650,LITTLE SEEDS PRESCHOOL @ THE SALVATION ARMY,CC,Childcare Centre,402.0,FAJAR ROAD,1.0,217.0,,670402,67602624.0,nancy@littleseeds.edu.sg,
2001000452,RC0810,CHEE HOON KOG CHILD CARE CENTRE,CC,Childcare Centre,520.0,BEDOK NORTH AVE 1,1.0,340.0,,460520,64484325.0,principal520@chkmps.org.sg,
2001000458,RC0890,DAYSTAR CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,8.0,HOLLAND AVENUE,1.0,32.0,,271008,67792411.0,info.holland@daystar.org.sg,
2001000459,RC0900,SASCO CHILD CARE CENTRE (BEDOK),CC,Childcare Centre,93.0,BEDOK NORTH AVENUE 4,1.0,1477.0,,460093,98786768.0,sascochildcare@gmail.com,
2001000461,RC0920,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,CC,Childcare Centre,173.0,YISHUN AVENUE 7,1.0,817.0,,760173,67595117.0,yishun.chc@merculearning.com,
201500000496,15M0239,WELLCARE FAMILY CLINIC,HC,Healthcare Institution,747.0,YISHUN STREET 72,1.0,106.0,,760747,67543740.0,WELLCAREYISHUN@YAHOO.COM.SG,
201500000498,YM0161,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,,BOON TIONG ROAD,1.0,515.0,,163009,62710355.0,CCTGB.VIEW@MYWORLD.ORG.SG,
201500000499,YM0162,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,,ANG MO KIO AVENUE 6,,,,562700,64813254.0,ccamk.ctrl@myworld.org.sg,
201500000506,RC1771,PAP COMMUNITY FOUNDATION,CC,Childcare Centre,,TAMPINES AVENUE 1,1.0,309.0,,521890,91902592.0,NURWAHIDAH.AMAN@PCF.ORG.SG,
201500000508,15C0253,CENTURY DENTAL CARE PTE LTD,HC,Healthcare Institution,25.0,BENDEMEER ROAD,1.0,567.0,BENDEMEER VILLE,330025,63960306.0,,
201500000511,EP15107,WEE CARE INTERNATIONAL PTE LTD,EI,Early Intervention Programmes,56.0,TANGLIN ROAD,2.0,4.0,TANGLIN POST OFFICE,247964,68361450.0,enquiries@weecare.com.sg,
201500000514,15C0255,UNIVERSAL DENTAL CENTRE,HC,Healthcare Institution,479.0,TAMPINES STREET 44,1.0,231.0,,520479,65881725.0,,
201500000515,PT9177,MINDCHAMPS PRESCHOOL @ HOLLAND V PTE. LTD.,CC,Childcare Centre,211.0,HOLLAND AVENUE,4.0,1.0,HOLLAND ROAD SHOPPING CENTRE,278967,64630881.0,VALARIECHAN@MINDCHAMPS.ORG,
201500000516,SS20157871,WILLMAX VISION CARE PTE LTD,OS,Optical Shop,258.0,BUKIT PANJANG RING ROAD,1.0,52.0,BUKIT PANJANG NEW TOWN,670258,,VINCEKHOR@WILLMAXGROUP.COM,
201500000517,PT9175,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,CC,Childcare Centre,154.0,WEST COAST ROAD,1.0,63.0,WEST COAST PLAZA,127371,69004500.0,jenniferng@mindchamps.org,
201500000519,15M0264,DR NAH & LEE FAMILY CLINIC,HC,Healthcare Institution,780.0,WOODLANDS CRESCENT,1.0,3.0,MULTI STOREY CAR PARK,730780,62501528.0,nahkmj@gmail.com,
201500000521,15M0260,HEALTHWAY MEDICAL,HC,Healthcare Institution,30.0,SEMBAWANG DRIVE,3.0,20.0,SUN PLAZA,757713,65551445.0,jed.wong@healthwaymedical.com,
201500000523,15M0259,O2 MEDICAL CLINIC,HC,Healthcare Institution,,PASIR RIS STREET 51,1.0,5.0,,514527,63849443.0,o2.medical.group.sg@gmail.com,
201500000524,15M0262,SHENTON MEDICAL GROUP,HC,Healthcare Institution,263.0,SERANGOON CENTRAL DRIVE,1.0,59.0,,550263,64876580.0,sgn@parkwayshenton.com,
2001001128,RC1870,CALVARY PANDAN KINDERGARTEN,KN,Kindergarten,201.0,PANDAN GARDENS,1.0,4.0,CALVARY PANDAN PRESBYTERIAN CHUR,609337,65603884.0,cpk@calvarypandan.sg,
2001001129,RC1874,EVANGEL KINDERGARTEN,KN,Kindergarten,1.0,WOODLANDS STREET 83,,,,738488,63653071.0,moirafonseca.ek@gmail.com,
2001001132,RC1822,BETHESDA ANG MO KIO KINDERGARTEN,KN,Kindergarten,601.0,601 ANG MO KIO AVE 4,2.0,,BETHESDA HALL ANG MO KIO,569898,64536134.0,bethkindamk@gmail.com,
2001001066,SE201595,MINDS - LEE KONG CHIAN GARDENS SCHOOL,SE,Special Education,802.0,MARGARET DRIVE,,,,149311,64738332.0,lgs@minds.org.sg,
2001000464,RC0960,BETHLEHEM EDUCARE CENTRE (YISHUN),CC,Childcare Centre,311.0,YISHUN RING ROAD,1.0,1286.0,,760311,62573875.0,komala.david@yahoo.com,
2001000469,RC1020,BETHANY PRESBYTERIAN CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,,UPPER PAYA LEBAR ROAD,,,,534965,62833100.0,mimisimyh@gmail.com,
2001000569,YW0150,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,214.0,PASIR RIS STREET 21,1.0,256.0,,510214,65826784.0,pasirriscdc@ywca.org.sg,
2001000437,RC0640,GREEN PASTURES CHILD CENTRE,CC,Childcare Centre,,DUKE'S ROAD,,,,268910,64672380.0,gpcc@lutheran.org.sg,
2001000335,PT4840,PEBBLE PLACE DEVELOPMENT CENTRE,CC,Childcare Centre,16.0,PEBBLE LANE,,,,437565,67421160.0,pebbleplacedc@gmail.com,
2001000547,YM0030,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,373.0,HOUGANG ST 31,1.0,65.0,,530373,62808744.0,cchgg@myworld.org.sg,
2001000548,YM0050,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,113.0,TAMPINES STREET 11,1.0,151.0,,521113,67827200.0,cctmp.ckt@myworld.org.sg,
2001000525,WP0660,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,CC,Childcare Centre,0.0,HOSPITAL BOULEVARD,5.0,1.0,OUTRAM COMMUNITY HOSPITAL,168582,65147687.0,fangy@littleskoolhouse.com,
2001000434,RC0610,LITTLE SEEDS PRESCHOOL,CC,Childcare Centre,662.0,YISHUN AVENUE 4,1.0,235.0,,760662,68522922.0,praiseland.kc@littleseeds.edu.sg,
2001000466,RC0990,SGM MURNI,CC,Childcare Centre,411.0,TAMPINES STREET 41,1.0,241.0,,520411,62601894.0,naseem_sultanah_abdul_gaffoor@sgmcoop.org.sg,
2001000492,RC1250,CHILD AT STREET 11 LTD,CC,Childcare Centre,102.0,ANG MO KIO AVE 3,1.0,1429.0,,560102,64553681.0,child@street11.org.sg,
2001000239,PT3640,LITTLE FELLOW CHILDCARE,CC,Childcare Centre,55.0,LORONG L TELOK KURAU,3.0,57.0,BRIGHT CENTRE,425500,64402945.0,littlefellowchildcare@yahoo.com,
201500000540,MCPH0400584,GRACE HEALTHCARE,PH,Pharmacy,634.0,BUKIT BATOK CENTRAL,1.0,110.0,,650634,65653593.0,gracehealthcarepl@gmail.com,
201500000542,MCPHA1200035,GUARDIAN PHARMACY (CHINATOWN POINT 4),PH,Pharmacy,133.0,NEW BRIDGE ROAD,,34.0,CHINATOWN POINT,59413,65436242.0,gctp4@guardian.com.sg,
201500000544,MCPHA1200028,GUARDIAN PHARMACY (DEPARTURE TRANSIT LOUNGE EAST),PH,Pharmacy,80.0,AIRPORT BOULEVARD,2.0,69.0,CHANGI AIRPORT TERMINAL 1,819642,64498049.0,gdte@guardian.com.sg,
201500000545,MCPHA1500061,GUARDIAN PHARMACY (DEPARTURE TRANSIT WEST T1),PH,Pharmacy,80.0,AIRPORT BOULEVARD,2.0,16.0,CHANGI AIRPORT TERMINAL 1,819642,62140026.0,gdtw@guardian.com.sg,
201500000546,MCPHA1100015,GUARDIAN PHARMACY (DEPARTURE/CHECK IN HALL NORTH),PH,Pharmacy,60.0,AIRPORT BOULEVARD,26.0,12.0,CHANGI AIRPORT TERMINAL 2,819643,,gcin@guardian.com.sg,
201500000547,MCPHA1100016,"GUARDIAN PHARMACY (DEPARTURE/TRANSIT LOUNGE NORTH, TERMINAL 2)",PH,Pharmacy,60.0,AIRPORT BOULEVARD,26.0,,CHANGI AIRPORT TERMINAL 2,819643,65461787.0,gdtn@guardian.com.sg,
201500000548,MCPHA1200032,GUARDIAN PHARMACY (STAR VISTA),PH,Pharmacy,1.0,VISTA EXCHANGE GREEN,,16.0,THE STAR,138617,66943906.0,gstv@guardian.com.sg,
201500000550,MCPHA1500062,GUARDIAN PHARMACY (WHITE SANDS MALL),PH,Pharmacy,1.0,PASIR RIS CENTRAL STREET 3,1.0,12.0,,518457,,gwsm@guardian.com.sg,
2001001065,PT5670,KIDZMONTE CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,73.0,LOYANG RISE,,,,507528,65426808.0,kidzmontecdc@gmail.com,
200100001061,NT0390,MY FIRST SKOOL,CC,Childcare Centre,602.0,CHOA CHU KANG ST 62,1.0,25.0,,680602,66349989.0,info@myfirstskool.com,
2001001043,PT5560,ANGEL CARE CENTRE PTE LTD,CC,Childcare Centre,626.0,YISHUN STREET 61,1.0,103.0,,760626,67597063.0,angelcc@singnet.com.sg,
2001001057,PT5650,MODERN MONTESSORI CHILD CARE & DEVELOPMENT CENTRE PTE LTD,CC,Childcare Centre,91.0,KOVAN ROAD,,,,544914,62898133.0,kovan@modern-montessori.com,
2001001049,RC1470,KIDDY CAMPUS,CC,Childcare Centre,612.0,CHOA CHU KANG ST 62,1.0,195.0,,680612,67638770.0,sitishahidah@kiddycampus.sg,
2001001046,RC1460,MARINE PARADE - ASPIRATION CHILD CARE CENTRE,CC,Childcare Centre,201.0,BEDOK NORTH ST 1,1.0,545.0,,460201,94874423.0,mp_aspiration@hotmail.com,
2001001045,PT5550,ACE @ WORK ENRICHMENT PTE LTD,CC,Childcare Centre,757.0,CHOA CHU KANG NORTH 5,1.0,121.0,,680757,67698611.0,aceatworkcck757@gmail.com,
2001001042,PT5540,FIRST STEP CHILD CARE AND CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,553.0,PASIR RIS ST 51,1.0,111.0,,510553,65840400.0,firststepps@yahoo.com.sg,
2001001036,PT8072,YASMINE @ FRANKEL EARLY LEARNING CENTRE,CC,Childcare Centre,38.0,CHAI CHEE AVE,1.0,203.0,,461038,64496279.0,yasmineelc@gmail.com,
2001001041,PT5530,EQ EDUCARE PTE LTD,CC,Childcare Centre,309.0,CHOA CHU KANG AVE 4,2.0,1.0,,680309,67697228.0,kescckps@kinderland.com.sg,
2001000567,YW0110,YWCA BUKIT GOMBAK CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,531.0,BUKIT BATOK STREET 51,1.0,136.0,,650531,65671545.0,bukitgombakcdc@ywca.org.sg,
2001000560,YW0030,YWCA WEST COAST CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,510.0,WEST COAST DRIVE,1.0,315.0,,120510,67788326.0,westcoastcdc@ywca.org.sg,
2001000407,PW0110,PCS HOLLAND VILLAGE CENTRE,CC,Childcare Centre,11.0,HOLLAND DRIVE,1.0,20.0,,271011,67781244.0,hollandv@pcs.org.sg,
2001000460,RC0910,PRINCE SIDDHATTHA CHILD CARE CENTRE,CC,Childcare Centre,215.0,BUKIT BATOK STREET 21,1.0,343.0,,650215,65696912.0,psiddhat@singnet.com.sg,
2001000423,RC0450,PU TI CHILD CARE CENTRE,CC,Childcare Centre,104.0,ALJUNIED CRESCENT,1.0,245.0,,380104,67416119.0,evonne@puticcc.org.sg,
2001000440,RC0680,KIDDY CAMPUS,CC,Childcare Centre,17.0,EUNOS CRESCENT,1.0,2865.0,,400017,67481553.0,rafeah@kiddycampus.sg,
2001000330,PT4770,LEARNING VISION @ WORK PTE. LTD.,CC,Childcare Centre,548.0,WOODLANDS DRIVE 44,2.0,20.0,VISTA POINT,730548,63655055.0,BoonLengNg@learningvision.com,
2001000411,RC0035,GRACE CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,19.0,COMPASSVALE WALK,3.0,0.0,FU HUI LINK,544644,64898161.0,kuan.yan@sbws.org.sg,
2001000379,PT5310,EVERLAND CHILD CARE & DEVELOPMENT CENTRE,CC,Childcare Centre,449.0,PUNGGOL ROAD,,,,546663,64897161.0,everlandccdc@hotmail.com,
2001000465,RC0980,ABC CHILDREN'S PLACE,CC,Childcare Centre,878.0,TAMPINES AVENUE 8,1.0,308.0,,520878,67858586.0,abcchnpl_tamp@yahoo.com,
2001000473,RC1060,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,CC,Childcare Centre,217.0,YISHUN STREET 21,1.0,333.0,,760217,67539556.0,kidsvile@singnet.com.sg,
2001000493,RC1260,ASPIRATION CHILD CARE CENTRE,CC,Childcare Centre,871.0,TAMPINES STREET 84,1.0,47.0,,520871,67831337.0,aspiration_childcare@hotmail.com,
2001000543,WP0390,LEARNING VISION @ WORK PTE. LTD.,CC,Childcare Centre,81.0,SCIENCE PARK DRIVE,1.0,3.0,THE CHADWICK,118257,86682529.0,puikuanchia@learningvision.com,
2001000307,PT4490,LITTLE WORLD CHILD CARE AND DEVELOPMENT CENTRE PTE LTD,CC,Childcare Centre,113.0,RIVERVALE WALK,1.0,33.0,,540113,63886966.0,littleworld@newera-educare.com.sg,
200100001018,ST0251,PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 775 (KN),KN,Kindergarten,775.0,BEDOK RESERVOIR VIEW,1.0,333.0,,470775,62452192.0,Josephine.TanCY@pcf.org.sg,
200100001025,ST0254,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 517 (KN),KN,Kindergarten,517.0,PASIR RIS STREET 52,1.0,57.0,,510517,65844578.0,Noriyaton.bte.yunos@pcf.org.sg,
200100001024,ST0304,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 465 (KN),KN,Kindergarten,465.0,JURONG WEST STREET 41,1.0,536.0,,640465,65612603.0,Shamsiah.Yusoff@pcf.org.sg,
200100000993,ST0264,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 483 (KN),KN,Kindergarten,483.0,TAMPINES STREET 43,1.0,202.0,,520483,67853919.0,Anna.WongYL@pcf.org.sg,
200100000994,ST0268,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 23 (KN),KN,Kindergarten,23.0,HOUGANG AVENUE 3,1.0,303.0,,530023,62882522.0,Yen.Fang.Koh@PCF.org.sg,
2001000309,PT4510,ACE @ WORK EDUCARE PTE LTD,CC,Childcare Centre,,JURONG EAST STREET 21,1.0,378.0,,602288,65651611.0,aceatwork.je.288b@gmail.com,
2001000311,PT4530,APPLELAND PLAYHOUSE,CC,Childcare Centre,,DEPOT ROAD,1.0,3.0,,103104,63770800.0,applelandph@gmail.com,
2001000424,RC0470,LITTLE SEEDS PRESCHOOL,CC,Childcare Centre,211.0,BUKIT BATOK STREET 21,1.0,252.0,,650211,65650844.0,jessica.lem@littleseeds.edu.sg,
2001000430,RC0570,TOUCH COMMUNITY SERVICES LIMITED,CC,Childcare Centre,606.0,HOUGANG AVENUE 4,1.0,167.0,,530606,96448357.0,candice.chai@touch.org.sg,
2001000431,RC0580,BETHANY CHILD CARE CENTRE,CC,Childcare Centre,127.0,SERANGOON NORTH AVE 1,1.0,61.0,,550127,62860312.0,bethanyccc77@yahoo.com.sg,
2001000432,RC0590,TOUCH COMMUNITY SERVICES LIMITED,CC,Childcare Centre,333.0,CLEMENTI AVENUE 2,1.0,86.0,,120333,67773933.0,vanessa.lee@touch.org.sg,
2001000248,PT3740,SAINT ELMO'S CHILD CARE,CC,Childcare Centre,926.0,HOUGANG STREET 91,1.0,83.0,,530926,63876220.0,emilykoh3@hotmail.com,
2001000549,YM0060,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,171.0,BISHAN ST 13,1.0,13.0,,570171,62590071.0,ccbis@myworld.org.sg,
2001000551,YM0080,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,760.0,YISHUN ST 72,1.0,314.0,,760760,62576770.0,ccyis@myworld.org.sg,
2001000552,YM0090,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,584.0,ANG MO KIO AVE 3,1.0,3107.0,,560584,64511207.0,ccamk@myworld.org.sg,
2001000554,YM0110,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,855.0,TAMPINES STREET 83,1.0,262.0,,520855,67863590.0,cctmp.ctrl@myworld.org.sg,
2001000557,YM0140,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,863.0,WOODLANDS STREET 83,1.0,190.0,,730863,62694829.0,ccwlds@myworld.org.sg,
2001000558,YW0010,YWCA ANG MO KIO CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,513.0,ANG MO KIO AVE 8,1.0,2776.0,,560513,64561087.0,amkcdc@ywca.org.sg,
2001000561,YW0040,YWCA MCNAIR ROAD CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,7.0,MCNAIR ROAD,,,,328516,62997510.0,bedelialow@ywca.org.sg,
2001000562,YW0050,YWCA MARINE DRIVE CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,66.0,MARINE DRIVE,1.0,202.0,,440066,63441942.0,marinedrivecdc@ywca.org.sg,
2001000568,YW0120,YWCA BISHAN CHILD DEVELOPMENT CENTRE,CC,Childcare Centre,185.0,BISHAN ST 13,1.0,323.0,,570185,62589040.0,bishancdc@ywca.org.sg,
2001000438,RC0660,SASCO CHILD CARE CENTRE,CC,Childcare Centre,102.0,BUKIT PURMEI ROAD,1.0,78.0,,90102,62785558.0,sascobp@singnet.com.sg,
2003000156,PT7140,CM CENTRAL PTE LTD,CC,Childcare Centre,161.0,ANG MO KIO AVE 4,1.0,502.0,,560161,65070440.0,info@cm-preschool.com,
200300000153,PT7110,ETONHOUSE PRE-SCHOOL PTE LTD,CC,Childcare Centre,11.0,UNITY STREET,2.0,20.0,ROBERTSON WALK,237995,62211050.0,lynn.lin@etonhouse.edu.sg,
2003000154,PT7120,CHERIE HEARTS @ CHARLTON PTE LTD,CC,Childcare Centre,,CHARLTON LANE,,,,539643,63821369.0,brands.ng@cheriehearts.com.sg,
200300000147,PT9655,KIDZ MEADOW KINDERGARTEN,KN,Kindergarten,102.0,PASIR RIS ROAD,,102.0,PASIR RIS BEACH PARK,519108,65833522.0,pasir_ris.kgn@merculearning.com,
200300000146,RC1884,BETHESDA CHAPEL KINDERGARTEN,KN,Kindergarten,27.0,LORONG MELAYU,,,,416913,97539280.0,principla@bethesdachapel.org,
200300000145,PT9678,LITTLE OAKS MONTESSORI KINDERGARTEN,KN,Kindergarten,,98 FARRER ROAD,,,,259226,96544675.0,Felicia@littleoaks.com.sg,
200300000139,PT7040,THE LITTLE KIDS HOUSE - VEGETARIAN,CC,Childcare Centre,431.0,PUNGGOL ROAD,,,BEAUTY GARDEN,546654,65031431.0,kidshouse1431@gmail.com,
200300000138,RC1856,ST. FRANCIS OF ASSISI KINDERGARTEN (BOON LAY),KN,Kindergarten,200.0,BOON LAY AVENUE,,,CHURCH OF ST. FRANCIS OF ASSISI,649964,62618212.0,sfakgbl_principal@yahoo.com.sg,
2003000143,PT7080,SWEETLANDS CHILDCARE WOODLANDS 643 PTE. LTD.,CC,Childcare Centre,643.0,WOODLANDS RING ROAD,1.0,42.0,,730643,68938146.0,sweetlandswoodlands643@gmail.com,
200300000137,PT9681,LITTLE WOODS MONTESSORI PRE-SCHOOL PTE LTD,KN,Kindergarten,45.0,GENTLE ROAD,,,,309166,94740267.0,hafsa.fathah@gmail.com,
200100000997,ST0230,PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 143 (DS),KN,Kindergarten,143.0,POTONG PASIR AVENUE 2,1.0,24.0,,350143,62881720.0,Tan.Lay.Yen@pcf.org.sg,
200100001000,ST0280,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 231 (DS),KN,Kindergarten,231.0,COMPASSVALE WALK,1.0,436.0,,540231,68817901.0,Janice.GoonXX@pcf.org.sg,
200100001001,ST0216,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 3 (KN),KN,Kindergarten,3.0,JALAN BUKIT MERAH,1.0,5118.0,,150003,62720556.0,Janita.Jaya@pcf.org.sg,
200100001006,ST0273,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SOUTH BLK 535 (KN),KN,Kindergarten,535.0,HOUGANG STREET 52,1.0,18.0,,530535,63851030.0,Noraini.Bte.Tabiin@pcf.org.sg,
200100001007,ST0276,PCF SPARKLETOTS PRESCHOOL @ ANG MO KIO-HOUGANG BLK 970 (DS),KN,Kindergarten,970.0,HOUGANG STREET 91,1.0,152.0,,530970,63840064.0,Yee.Shane@pcf.org.sg,
200100001010,ST0272,PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH BLK 452 (DS),KN,Kindergarten,452.0,HOUGANG AVENUE 10,1.0,575.0,,530452,63871004.0,Herlena.Masehkoo@pcf.org.sg,
200100001011,ST0271,PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 414 (DS),KN,Kindergarten,414.0,HOUGANG AVENUE 10,1.0,1256.0,,530414,62831163.0,Ming.Zhi.Chia@pcf.org.sg,
200100000916,ST0211,PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (DS),KN,Kindergarten,,TELOK BLANGAH STREET 32,3.0,1.0,,101078,62701511.0,Ta.Sze.Hwee@pcf.org.sg,
200100000921,ST0291,PCF SPARKLETOTS PRESCHOOL @ TECK GHEE BLK 466 (KN),KN,Kindergarten,466.0,ANG MO KIO AVENUE 10,1.0,1034.0,,560466,64586623.0,Gracias.Osyth.Teresa.SP@pcf.org.sg,
200100000925,ST0258,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 140 (DS),KN,Kindergarten,140.0,TAMPINES STREET 12,1.0,426.0,,520140,67821177.0,Jean.OngWW@pcf.org.sg,
200100000927,ST0259,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 261 (KN),KN,Kindergarten,261.0,TAMPINES STREET 21,1.0,300.0,,520261,67861110.0,Norijah.Ahmad2@pcf.org.sg,
200100000932,ST0263,PCF SPARKLETOTS PRESCHOOL @ TAMPINES - CHANGKAT BLK 358 (KN),KN,Kindergarten,358.0,TAMPINES STREET 33,1.0,666.0,,520358,62602059.0,Annie.Sim@pcf.org.sg,
200100000934,ST0260,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 262 (DS),KN,Kindergarten,262.0,TAMPINES STREET 21,1.0,272.0,,520262,67834463.0,Bee.Hoon.Pek@pcf.org.sg,
200100000938,ST0266,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 856 (KN),KN,Kindergarten,856.0,TAMPINES STREET 82,1.0,279.0,,520856,67894598.0,Anna.ChuaHS@pcf.org.sg,
200100000940,ST0244,PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 170 (KN),KN,Kindergarten,170.0,BEDOK SOUTH ROAD,1.0,354.0,,460170,62412678.0,Serene.YeowCY@pcf.org.sg,
200100000944,ST0308,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 750 (KN),KN,Kindergarten,750.0,JURONG WEST STREET 73,1.0,169.0,,640750,67944957.0,Ang.Ping.Chun@pcf.org.sg,
2001000445,RC0740,CHINESE CHRISTIAN MISSION LIMITED,CC,Childcare Centre,108.0,BUKIT BATOK WEST AVE 6,1.0,54.0,,650108,65675756.0,belindaclp@hotmail.com,
2001000446,RC0750,PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS1,CC,Childcare Centre,557.0,PASIR RIS ST 51,1.0,201.0,,510557,65815754.0,nooraidah.mdnoordin@ppis.sg,
2001000450,RC0790,CHEE HWAN KOG CHILDCARE CENTRE,CC,Childcare Centre,695.0,HOUGANG ST 61,1.0,72.0,,530695,63862076.0,admin@cheehwankog.org,
2001000350,PT5010,IDEAL MONTESSORI PTE LTD,CC,Childcare Centre,1.0,YOUNGBERG TERRACE,1.0,2.0,AVON PARK,357741,62885421.0,idealmontessori@hotmail.com,
2001000365,PT5170,PAT'S SCHOOLHOUSE PTE LTD,CC,Childcare Centre,,MOUNT SINAI DRIVE,,,,277114,64648951.0,ridgewood@patschoolhouse.com,
2001000373,PT5250,KINDERLAND PRESCHOOL,CC,Childcare Centre,900.0,SOUTH WOODLANDS DRIVE,5.0,3.0,WOODLANDS CIVIC CENTRE,730900,68928892.0,malar@kinderland.com.sg,
2001000376,PT5280,THE KIDDIWINKIE PLACE PTE LTD,CC,Childcare Centre,420.0,"CLEMENCEAU AVENUE NORTH, #01-02",,,,229492,67340390.0,jeslyn.goh@kiddiwinkie.com.sg,
2001000387,PT5400,CHILTERN HOUSE TURF CLUB,CC,Childcare Centre,232.0,TURF CLUB ROAD,,,,287982,64688566.0,chturf@chilternhouse.com.sg,
2001000401,PW0040,PCS WOODLANDS CENTRE,CC,Childcare Centre,23.0,MARSILING DRIVE,1.0,159.0,,730023,63688734.0,Woodlands@pcs.org.sg,
2001000404,PW0080,PCS BUKIT BATOK CENTRE,CC,Childcare Centre,116.0,BUKIT BATOK WEST AVE 6,1.0,232.0,,650116,65632242.0,btbatok@pcs.org.sg,
2001000405,PW0090,PCS TAMPINES CENTRE,CC,Childcare Centre,432.0,TAMPINES STREET 41,1.0,555.0,,520432,67838310.0,tampines@pcs.org.sg,
2003000132,PT7020,MODERN MONTESSORI CHILD CARE & DEVELOPMENT CENTRE PTE LTD,CC,Childcare Centre,,12 WEST COAST WALK,1.0,5.0,WEST COAST RECREATION CENTRE,127157,67744146.0,westcoast@modern-montessori.com,
2003000123,PT6950,RAFFLES HOUSE PRESCHOOL PTE LTD,CC,Childcare Centre,9.0,GOLDHILL AVENUE,,,,309007,67321455.0,isabel@raffleshouse.com,
2003000122,PT6940,SUNFLOWER CHILDCARE & DEVELOPMENT CENTRE PTE LTD,CC,Childcare Centre,670.0,BEDOK NORTH STREET 3,3.0,1.0,KAKI BUKIT COMMUNITY CENTRE,469627,64478782.0,alicia@sunflowerkid.com,
200300000119,RC1845,KIM KEAT CHRISTIAN CHURCH KINDERGARTEN,KN,Kindergarten,11.0,BENG WAN ROAD,,,,339843,91474667.0,kkcckindergarten@gmail.com,
200300000118,RC1867,ST FRANCIS XAVIER KINDERGARTEN,KN,Kindergarten,,CHARTWELL DRIVE,,,,558758,62808929.0,sfx_kindergarten@sfxchurch.sg,
200300000117,RC1883,SENGKANG METHODIST CHILDREN CENTRE,KN,Kindergarten,31.0,ANCHORVALE ROAD,,,,545056,98477046.0,joannelow@skmcc.org.sg,
200300000114,PT9697,DAYSPRING KINDERGARTEN PRIVATE LIMITED,KN,Kindergarten,11.0,NORTHSHORE DRIVE,2.0,1.0,MARINA COUNTRY CLUB,828670,64895489.0,enquiries@dayspring.edu.sg,
2003000106,PT6860,EUREKA SCHOOLHOUSE PTE LTD,CC,Childcare Centre,2.0,SUNBIRD ROAD,,,,487127,65422561.0,sunbird@eurekaschoolhouse.com.sg,
200100000948,ST0286,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 226 (KN),KN,Kindergarten,226.0,SERANGOON AVENUE 4,1.0,149.0,,550226,62846683.0,vengadasalam.parmeswari@pcf.org.sg,
