"seq_no","instn_code","instn_name","instn_srvc_type_cde","instn_srvc_type","instn_blk_hse_no","instn_street_name","instn_flr_no","instn_unit_no","instn_bldg_name","instn_pc","instn_ofc_no","instn_email","ap_user_name"
"200700000281","9401036","MAKE-WELL FAMILY CLINIC & SURGERY","HC","Healthcare Institution","70","LORONG 4 TOA PAYOH","01","351","na","310070","62534235","shean7@singnet.com.sg","na"
"200700000277","9402797","PHOENIX CLINIC & SURGERY","HC","Healthcare Institution","150","JALAN TECK WHYE","01","43","na","680150","67675345","drlo_phoenix@fastmail.net","na"
"200700000278","13C0323","WOODLANDS MEDICAL CENTRE","HC","Healthcare Institution","210","MARSILING CRESCENT","01","09","na","730210","62698888","sorinder@hotmail.com","na"
"2006000029","PT8386","CARPE DIEM CHILDCARE RESORT PTE. LTD.","CC","Childcare Centre","18","PONGGOL TWENTY-FOURTH AVENUE","na","na","na","829489","63125317","nurlina@carpediem.com.sg","na"
"200600000020","EP05015","BRIDGE LEARNING (CHOA CHU KANG)","EI","Early Intervention Programmes","20","JURONG WEST STREET 93","04","05","JURONG WEST SPORTS&RECREATIONCTR","648965","na","areena@bridgelearning.com.sg","na"
"2006000018","WP0733","LEARNING VISION @ WORK PTE. LTD.","CC","Childcare Centre","00","UPPER BASEMENT LEVEL, WEST WING,","na","na","SINGAPORE CHANGI AIRPORT","819642","86682519","NurJulianaAbdullah@learningvision.com","na"
"2006000017","WP0732","KINDERLAND PRESCHOOL","CC","Childcare Centre","18","HAVELOCK ROAD","01","18","MINISTRY OF MANPOWER BUILDING","059764","65326838","kesmom@kinderland.com.sg","na"
"2006000013","PT8374","PAT'S SCHOOLHOUSE PTE. LTD.","CC","Childcare Centre","19","UPPER WILKIE ROAD","na","na","na","228126","63382768","laurentan@patschoolhouse.com","na"
"2006000016","PT8377","CHERIE HEARTS NURTURE COTTAGE PTE. LTD.","CC","Childcare Centre","19","JALAN MATA AYER","na","na","SEMBAWANG PARK","759100","64811396","eliza.low@cheriehearts.sg","na"
"2006000015","PT8376","SUNFLOWER BABY HOUSE PTE. LTD.","CC","Childcare Centre","200","TURF CLUB ROAD","04","01","THE GRANDSTAND","287994","64631303","sunflowerbabyhouse@yahoo.com.sg","na"
"2006000014","PT8375","MLC (BEDOK RESERVOIR) PTE. LTD.","CC","Childcare Centre","718","BEDOK RESERVOIR ROAD","01","4572","na","470718","64463393","admin718@mylittlecampus.com.sg","na"
"200900000263","9402420","SUMMIT MEDICAL CLINIC","HC","Healthcare Institution","632","ANG MO KIO AVE 4","01","956","na","560632","64560060","amksummit@live.com.sg","na"
"200900000262","9403277","BL MEDICAL ASSOCIATES","HC","Healthcare Institution","2","SCIENCE PARK DRIVE","01","10","ASCENT","118222","62651052","doctor@blmedicalassociates.com","na"
"200900000260","9401857","MEDILINE WEI MIN CLINIC","HC","Healthcare Institution","14","KENSINGTON PARK ROAD","na","na","na","557265","62886029","eugene.loke@mac.com","na"
"200900000259","9405345","ETERN MEDICAL CLINIC (SENGKANG)","HC","Healthcare Institution","33","SENGKANG WEST AVENUE","03","33","THE SELETAR MALL","797653","65257255","eternmedical@singnet.com.sg","na"
"200900000257","9400669","HENG EYE CLINIC AND SURGERY","HC","Healthcare Institution","6","NAPIER ROAD","05","09","GLENEAGLES MEDICAL CENTRE","258499","64797500","na","na"
"200900000256","9400670","HENG EYE CLINIC AND SURGERY","HC","Healthcare Institution","3","MT ELIZABETH","14","09","MOUNT ELIZABETH MEDICAL CENTRE","228510","67357331","na","na"
"200900000255","9401348","PUBLIC MEDICAL CLINIC & SURGERY","HC","Healthcare Institution","664","YISHUN AVE 4","01","275","na","760664","67556539","cmwong21@yahoo.com","na"
"200900000254","9404983","BRACES & AESTHETICS DENTAL CLINIC PTE LTD","HC","Healthcare Institution","10","SINARAN DRIVE","10","36","SQUARE 2","307506","67322706","braces_aesthetics@yahoo.com","na"
"200900000253","9404061","ISLAND MEDICAL CLINIC","HC","Healthcare Institution","55","NEWTON ROAD","02","07","REVENUE HOUSE","307987","62550900","kptay8@gmail.com","na"
"200900000252","9405211","ORCHARD SURGERY CENTER","HC","Healthcare Institution","290","ORCHARD ROAD","16","05/06","THE PARAGON","238859","68875655","rita@orchardsurgery.sg","na"
"200900000251","9404283","VISTA (NORTHEAST) SURGERY & LASER CENTRE","HC","Healthcare Institution","5","SENGKANG SQUARE","02","01","SENGKANG MRT STATION","545062","68755911","drlimks@yahoo.com","na"
"200900000250","9400215","CHEN FAMILY CLINIC","HC","Healthcare Institution","153","SERANGOON NORTH AVE 1","01","490","na","550153","62812212","sschen@asianet.sg","na"
"200900000248","9405546","NIKS MAPLE LASER CLINIC","HC","Healthcare Institution","181","ORCHARD ROAD","05","34","ORCHARD CENTRAL","238896","62359428","na","na"
"200900000247","9403967","NIKS MAPLE CLINIC","HC","Healthcare Institution","825","TAMPINES STREET 81","01","64","na","520825","67839038","na","na"
"200900000246","9402337","PRAISE FAMILY CLINIC","HC","Healthcare Institution","717","TAMPINES ST 72","01","75","na","520717","67843785","praiseclinic@yahoo.com.sg","na"
"200900000245","9402554","HAPPY BABY AND CHILD CLINIC PTE LTD","HC","Healthcare Institution","319","JOO CHIAT PLACE","03","06","PARKWAY EAST MEDICAL CENTRE","427989","63451819","happybabyclinic@gmail.com","na"
"2008000088","PT8546","JUST KIDS @ TAMPINES PTE. LTD.","CC","Childcare Centre","305","TAMPINES STREET 32","01","80","na","520305","67843833","TAMPINES@JUSTKIDS.COM.SG","na"
"2008000089","PT8547","HAPPY FAMILY EDU-HUB PTE. LTD.","CC","Childcare Centre","493E","TAMPINES STREET 43","01","334","na","524493","67877898","tphappyfamily@hotmail.com","na"
"2008000090","PT8548","MODERN MONTESSORI PRESCHOOL CENTRE","CC","Childcare Centre","368","BUKIT BATOK STREET 31","01","485","na","650368","65655898","bukitbatok@modern-montessori.com","na"
"2008000083","EP05024","BRAINFIT STUDIO PTE LTD","EI","Early Intervention Programmes","na","193/195/197 THOMSON ROAD","na","na","GOLDHILL CENTRE","307633","67373511","boonkeong.lim@brainfitstudio.com","na"
"2008000082","9403254","MUTUAL HEALTHCARE MEDICAL CLINIC","HC","Healthcare Institution","106A","PUNGGOL FIELD","01","546","na","821106","63155036","wth@sma.org.sg","na"
"2008000081","9404292","MUTUAL HEALTHCARE MEDICAL CLINIC","HC","Healthcare Institution","205A","COMPASSVALE LANE","01","53","na","541205","65473593","wth@sma.org.sg","na"
"2008000080","9403190","MUTUAL HEALTHCARE MEDICAL CLINIC","HC","Healthcare Institution","319B","ANCHORVALE DR","01","92","na","542319","64893833","wth@sma.org.sg","na"
"2008000079","11C0024","LONDON (MH) CLINIC & SURGERY","HC","Healthcare Institution","104","HOUGANG AVE 1","01","1123","na","530104","62807262","ngweiseng@hotmail.com","na"
"2008000078","9404793","K O CHAN EAR NOSE THROAT SINUS & SLEEP CENTRE","HC","Healthcare Institution","10","SINARAN DRIVE","10","11","NOVENA MEDICAL CENTER (SQUARE 2)","307506","63976454","na","na"
"2008000077","9404497","HEALTHMARK MEDICAL CLINIC","HC","Healthcare Institution","639","PUNGGOL DRIVE","01","06","na","820639","68756696","chngwoei@mac.com","na"
"2008000073","PT8541","CHERIE HEARTS KIDS-AT-PLAY PTE. LTD.","CC","Childcare Centre","34","WESTLAKE AVENUE","na","na","WEST LAKE GARDEN","574245","63524889","elaine.kng@cheriehearts.com.sg","na"
"200700000279","9402544","STERLING FAMILY CLINIC","HC","Healthcare Institution","84","BEDOK NORTH ST 4","01","41","na","460084","68761654","na","na"
"200700000275","9400652","HEALTHCARE FAMILY CLINIC & SURGERY","HC","Healthcare Institution","403","SIN MING AVE","01","311","na","570403","64542373","na","na"
"200700000276","9404027","DENTALPLUS CLINIC","HC","Healthcare Institution","78B","TELOK BLANGAH STREET 32","01","21","na","102078","62706800","dentalplusclinic@yahoo.com","na"
"200700000273","9400487","ESTHER YEO CLINIC","HC","Healthcare Institution","256","JURONG EAST ST 24","01","389","na","600256","65652822","acjtan@hotmail.com","na"
"200700000272","9400756","JO-LIN FAMILY CLINIC & SURGERY","HC","Healthcare Institution","533","CHOA CHU KANG ST 51","01","29","LIMBANG SHOPPING CENTRE","680533","67606014","JOLINPL@HOTMAIL.COM","na"
"200700000271","9400017","ACE DENTAL CENTRE","HC","Healthcare Institution","338","ANG MO KIO AVE 1","01","1669","na","560338","92251960","na","na"
"200700000270","9403654","KIDS CLINIC @ MT ALVERNIA","HC","Healthcare Institution","820","THOMSON ROAD","02","02","MOUNT ALVERNIA MEDICAL CENTRE BL","574623","63568143","na","na"
"200700000268","9402153","OXFORD MEDICAL CENTRE","HC","Healthcare Institution","735","PASIR RIS ST 72","02","330","PASIR RIS WEST PLAZA","510735","65851496","na","na"
"200700000266","9400974","LIM CLINIC & SURGERY","HC","Healthcare Institution","20","CHAI CHEE ROAD","01","418/4","na","461020","62412211","limclinic@gmail.com","na"
"200700000267","9404432","UNITY DENTICARE","HC","Healthcare Institution","53","ANG MO KIO AVENUE 3","03","17","AMK HUB","569933","64835618","dcenquiry@ntuchealthcare.com.sg","na"
"200700000260","9403219","TEBAN GARDEN CLINIC","HC","Healthcare Institution","61","TEBAN GARDENS RD","01","01","na","600061","65619052","tebanclinic@gmail.com","na"
"200700000264","PT9722","LITTLE HANDS MONTESSORI KINDERGARTEN","KN","Kindergarten","2A","2A PATERSON HILL","na","na","na","238565","96717346","littleraindrops@singnet.com.sg","na"
"200700000262","9400534","FOCUS MEDICAL CENTRE","HC","Healthcare Institution","137","TECK WHYE LANE","01","329","TECK WHYE SHOPPING CENTRE","680137","67692822","focusmed@singnet.com.sg","na"
"200700000261","9400055","APEX MEDICAL CENTRE (JURONG) PTE LTD","HC","Healthcare Institution","960","JURONG WEST ST 92","01","172","na","640960","67912292","ctling@hotmail.com","na"
"200700000253","9403953","ELIZABETH KIDS CLINIC","HC","Healthcare Institution","290","ORCHARD ROAD","06","08","PARAGON","238859","67366331","ekhor@elizabethkidsclinic.com","na"
"200700000259","9405237","ACUMED MEDICAL GROUP","HC","Healthcare Institution","111","WOODLANDS STREET 13","01","78","na","730111","63627789","enquiry@acumed.com.sg","na"
"200700000258","9405235","ACUMED MEDICAL GROUP","HC","Healthcare Institution","38","TEBAN GARDENS ROAD","01","318/3","na","600038","65619366","enquiry@acumed.com.sg","na"
"200700000257","9405239","ACUMED MEDICAL GROUP","HC","Healthcare Institution","64","YUNG KUANG ROAD","01","107/1","na","610064","62656422","enquiry@acumed.com.sg","na"
"200600000010","PT9649","MONTESSORI CHILDREN'S HOUSE","KN","Kindergarten","886","OLD HOLLAND ROAD","na","na","na","278685","64688372","MontessoriCH@gmail.com","na"
"2006000006","RC1712","CHEN SU LAN METHODIST CHILDREN'S HOME (CHILD CARE DIVISION)","CC","Childcare Centre","202","SERANGOON GARDEN WAY","na","na","CHEN SU LAN METHODIST CHILDREN'S","556057","67139151","jenny@cslmch.org.sg","na"
"2006000002","PT8369","ACEKIDZ CREATIVE EDUCARE","CC","Childcare Centre","924","HOUGANG AVENUE 9","01","60","na","530924","67266311","hougang@acekidz.sg","na"
"200500000133","RC1801","AL-MUKMININ MOSQUE KINDERGARTEN","KN","Kindergarten","271","JURONG EAST STREET 21","na","na","MASJID AL-MUKMININ","609603","68999068","principal@almukminin.mosque.org.sg","na"
"2005000130","EP05020","AWWA LTD","EI","Early Intervention Programmes","11","LORONG NAPIRI","na","na","na","547532","65115280","anni_tan@awwa.org.sg","na"
"200500000124","NT0472","MY FIRST SKOOL","CC","Childcare Centre","166","PUNGGOL CENTRAL","01","01","MULTI STOREY CAR PARK","820166","66349989","info@myfirstskool.com","na"
"2005000127","PT8365","SHEFFIELD KIDSWORLD (WLDS) PTE. LTD.","CC","Childcare Centre","660","WOODLANDS RING ROAD","01","132","na","730660","63640108","skw@sheffieldkidsworld.com","na"
"200900000244","9404340","YSL BEDOK CLINIC & SURGERY PTE LTD","HC","Healthcare Institution","539","BEDOK NORTH STREET 3","01","631","na","460539","62452684","yslbedok@singnet.com.sg","na"
"200900000243","9404662","MEDICAL AND DENTAL CENTRE @ COMMONWEALTH","HC","Healthcare Institution","88","TANGLIN HALT ROAD","01","03","MULTI STOREY CAR PARK","141088","64756116","med.commonwealth@gmail.com","na"
"200900000242","9403191","ORANGE DENTAL CLINIC","HC","Healthcare Institution","160","YISHUN ST 11","01","210","na","760160","67555106","orangedc@gmail.com","na"
"200900000241","13C0184","THE DENTAL PRACTICE (BEDOK) PTE LTD","HC","Healthcare Institution","746","BEDOK RESERVOIR ROAD","01","3007","na","470746","62425626","the_dentalpractice@yahoo.com","na"
"200900000240","9404689","CHILD AND CARDIOLOGY PRACTICE","HC","Healthcare Institution","290","ORCHARD ROAD","07","10","PARAGON","238859","68873233","may@pediatrician.com","na"
"200900000238","9405700","WHITE DENTAL GROUP","HC","Healthcare Institution","271","BUKIT TIMAH RD","B1","03","BALMORAL PLAZA","259708","67330268","whiteden@singnet.com.sg","na"
"200900000237","9404411","MEDICARE ASSOCIATES","HC","Healthcare Institution","482","TAMPINES AVE 9 ST 43","01","236","na","520482","67880137","medicare.a@hotmail.com","na"
"200900000236","9404129","EASTERN HOUGANG EYE SPECIALIST","HC","Healthcare Institution","201","HOUGANG STREET 21","01","03","na","530201","63877666","na","na"
"200900000235","9405729","DOVER MEDICAL CENTRE","HC","Healthcare Institution","1","FUSIONOPOLIS WAY","03","05","CONNEXIS","138632","67756266","dovermc@singnet.com.sg","na"
"200900000234","9403385","DOROTHY'S BABY & CHILD CLINIC","HC","Healthcare Institution","1","JALAN ANAK BUKIT","02","20","BUKIT TIMAH PLAZA","588996","64689803","na","na"
"200900000233","PT9600","CAVENUR KINDERGARTEN PTE LTD","KN","Kindergarten","741","TAMPINES STREET 72","01","74","na","520741","94231224","Haniah@cavenur.edu.sg","na"
"200900000232","9403575","KAI MEDICAL CLINIC","HC","Healthcare Institution","5","TAMPINES STREET 32","02","05","TAMPINES MART","529284","67891112","kaimedicalclinic@yahoo.com.sg","na"
"200900000231","9405063","WEST COAST DENTAL CLINIC PTE LTD","HC","Healthcare Institution","154","WEST COAST ROAD","02","14/15","WEST COAST PLAZA","127371","67759868","westcoastdental@singnet.com.sg","na"
"200900000229","9405245","WESLEY FAMILY CLINIC AND SURGERY","HC","Healthcare Institution","265","BUKIT BATOK EAST AVENUE 4","01","397","na","650265","65613133","na","na"
"200900000228","9405255","YAP MEDICARE CLINIC & SURGERY","HC","Healthcare Institution","8","EMPRESS RD","01","03","na","260008","64712338","dryapbw@yahoo.com","na"
"200900000227","9404972","BLISS DENTAL (HOUGANG)","HC","Healthcare Institution","1","HOUGANG STREET 91","01","16/17","HOUGANG 1","538692","63122555","na","na"
"200900000226","9402399","ANN ARBOR DENTAL SURGERY PTE LTD","HC","Healthcare Institution","No. 5","TAMPINES ST 32","02","06","TAMPINES MART","529284","67887827","na","na"
"2008900001","IN201558","THE GREAT EASTERN LIFE ASSURANCE COMPANY LIMITED","IN","Insurance","1","PICKERING STREET","13","01","GREAT EASTERN CENTRE","048659","62482888","wecare-sg@greateasternlife.com","na"
"200800000071","9403178","KIDSLINK CHILDREN'S CLINIC","HC","Healthcare Institution","237","COMPASSVALE WALK","01","532","na","540237","63884466","jtheng@yahoo.com","na"
"200800000068","9403556","KIDSLINK CHILDREN'S CLINIC PTE LTD","HC","Healthcare Institution","309","CHOA CHU KANG AVENUE 4","04","02/03","CHOA CHU KANG CENTRE","680309","63100900","winstonng63@yahoo.com","na"
"200800000067","9405334","ADVANCE CLINIC & PARTNERS PTE LTD","HC","Healthcare Institution","301","UBI AVENUE 1","01","269","na","400301","67421156","80000000@bb.com","na"
"200800000056","9404797","EPISMILE (NOVENA) DENTAL GROUP PTE LTD","HC","Healthcare Institution","10","SINARAN DRIVE","09","34","NOVENA MEDICAL CENTER","307506","63977097","na","na"
"2008000066","9402326","LAM DENTAL SURGERY PTE LTD","HC","Healthcare Institution","1","GRANGE ROAD","10","01","ORCHARD BUILDING","239693","62350646","na","na"
"200800000057","PT8531","PRE-SCHOOL BY-THE-PARK (DUNEARN) PTE LTD","CC","Childcare Centre","822","DUNEARN ROAD","na","na","SWISS CLUB PARK","589445","64681180","DUNEARN@BYTHEPARK.COM.SG","na"
"2008000060","PT8534","LITTLE EXPLORERS COVE @ BOON LAY","CC","Childcare Centre","88","BOON LAY PLACE","na","na","HOCKEY VILLAGE","649883","68981101","VITHYAKG@GMAIL.COM","na"
"2008000061","PT8535","SCHOOLHOUSE BY THE BAY PTE. LTD.","CC","Childcare Centre","51","KAMPONG ARANG ROAD","na","na","KATONG COMMUNITY CENTRE","438178","63484223","rgill@schoolhouse.com.sg","na"
"2008000065","PT8539","CHERIE HEARTS JUSTKIDZ PTE. LTD.","CC","Childcare Centre","721","JURONG WEST AVENUE 5","01","110","na","640721","67910542","jaslyn.teo@cheriehearts.sg","na"
"200700000256","9405234","ACUMED MEDICAL GROUP","HC","Healthcare Institution","1","JURONG WEST CENTRAL 2","B1A","19E","JURONG POINT SHOPPING CENTRE","648886","67923822","enquiry@acumed.com.sg","na"
"200700000254","9403984","HEALTHMARK FAMILY MEDICINE CLINIC","HC","Healthcare Institution","601","CHOA CHU KANG ST 62","01","09","na","680601","67672281","tysiaw@gmail.com","na"
"200700000249","9403159","SINGHEALTH POLYCLINICS","HC","Healthcare Institution","1","PASIR RIS DRIVE 4","01","11","na","519457","66436969","singhealthpolyclinics@singhealth.com.sg","na"
"200700000250","9403123","NATIONAL HEALTHCARE GROUP POLYCLINICS (YISHUN)","HC","Healthcare Institution","2","YISHUN AVENUE 9","01","01","YISHUN POLYCLINIC","768898","63553000","na","na"
"200700000235","9405111","NATIONAL HEALTHCARE GROUP POLYCLINICS (ANG MO KIO)","HC","Healthcare Institution","21","ANG MO KIO CENTRAL 2","na","na","ANG MO KIO POLYCLINIC","569666","63553000","na","na"
"200700000236","9403124","SINGHEALTH POLYCLINICS","HC","Healthcare Institution","11","BEDOK NORTH ST 1","02","01/#0","HEARTBEAT@BEDOK","469662","66436969","singhealthpolyclinics@singhealth.com.sg","na"
"200700000234","EP06039","BUBBLEBEE","EI","Early Intervention Programmes","19","TANGLIN ROAD","06","48/49","TANGLIN SHOPPING CENTRE","247909","67336163","info@bubblebee.com.sg","na"
"200700000240","9403125","SINGHEALTH POLYCLINICS","HC","Healthcare Institution","163","BUKIT MERAH CENTRAL","04","3565/","na","150163","66436969","singhealthpolyclinics@singhealth.com.sg","na"
"200700000241","9403119","NATIONAL HEALTHCARE GROUP POLYCLINICS (HOUGANG)","HC","Healthcare Institution","89","HOUGANG AVE 4","na","na","na","538829","63553000","na","na"
"200700000245","9403121","NATIONAL HEALTHCARE GROUP POLYCLINICS (TOA PAYOH)","HC","Healthcare Institution","2003","TOA PAYOH LOR 8","na","na","na","319260","63553000","na","na"
"200700000246","9403130","SINGHEALTH POLYCLINICS","HC","Healthcare Institution","3","SECOND HOSPITAL AVENUE","00","00","LEVEL 2 HEALTH PROMOTION BOARD B","168937","66436969","singhealthpolyclinics@singhealth.com.sg","na"
"200700000248","9403122","NATIONAL HEALTHCARE GROUP POLYCLINICS (WOODLANDS)","HC","Healthcare Institution","10","WOODLANDS ST 31","na","na","WOODLANDS POLYCLINIC","738579","63553000","na","na"
"200500000123","PT8364","SUNFLOWER KINDERHUB LLP","CC","Childcare Centre","1 & 3","STRATTON ROAD","na","na","na","806787","64846781","jennie@sunflowerkinderhub.com.sg","na"
"2005000122","EP05022","COMMUNICATION FOR LIFE PTE LTD","EI","Early Intervention Programmes","46","EAST COAST ROAD","09","03/04","EASTGATE","428766","68933171","COM4LIFE@SINGNET.COM.SG","na"
"2005000121","WP0731","CHERIE HEARTS PRESCHOOL PTE. LTD.","CC","Childcare Centre","8","KALLANG SECTOR","02","00","na","349282","67498049","kyojin1818@gmail.com","na"
"2005000120","PT8361","EDUCA-ZION GROUP PTE. LTD.","CC","Childcare Centre","108","DEPOT ROAD","02","05","DEPOT HEIGHTS SHOPPING CENTRE","100108","62716692","educa_zion@yahoo.com.sg","na"
"2005000118","PT8359","BAMBINI CHILDCARE LLP","CC","Childcare Centre","03","JALAN KAKATUA","na","na","JURONG PARK","598523","64687790","bambinichildaread@gmail.com","na"
